Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSCSE,CSE 4531,Computer Security,B,MMAS,"March 14, 2024",1:45 PM - 3:30 PM,406 (011183017-011201239)                                                                                                                                                                                                                       407 (011201278-011221489)
BSCSE,CSE 4531,Computer Security,C,MNTA,"March 14, 2024",1:45 PM - 3:30 PM,428 (011191110-011201328)                                                                                                                                                                                                                       429 (011201350-011213151)
BSCSE,EEE 2113,Electrical Circuits,A,TY,"March 14, 2024",1:45 PM - 3:30 PM,322 (011213009-0112230123)                                                                                                                                                                                                                       323 (0112230227-0112310550)
BSCSE,EEE 2113,Electrical Circuits,B,FaHa,"March 14, 2024",1:45 PM - 3:30 PM,324 (011213077-0112230756)                                                                                                                                                                                                                       325 (0112231035-0112320059)
BSCSE,EEE 2113,Electrical Circuits,C,NtJT,"March 14, 2024",1:45 PM - 3:30 PM,328 (011193122-0112230698)                                                                                                                                                                                                                       329 (0112230746-0112310223)
BSCSE,EEE 2113,Electrical Circuits,D,AbHn,"March 14, 2024",1:45 PM - 3:30 PM,330 (011201313-0112230887)                                                                                                                                                                                                                       401 (0112230928-0112320246)
BSCSE,EEE 2113,Electrical Circuits,E,RBR,"March 14, 2024",1:45 PM - 3:30 PM,402 (011183102-0112230745)                                                                                                                                                                                                                       403 (0112230788-0112310597)
BSCSE,EEE 2113,Electrical Circuits,F,JHE,"March 14, 2024",1:45 PM - 3:30 PM,404 (011211053-0112230766)                                                                                                                                                                                                                       405 (0112230776-0112310606)
BSCSE,EEE 2113,Electrical Circuits,G,FaHa,"March 14, 2024",1:45 PM - 3:30 PM,406 (011211032-0112230629)                                                                                                                                                                                                                       407 (0112230717-0112330336)
BSCSE,EEE 2113,Electrical Circuits,H,FaHa,"March 14, 2024",1:45 PM - 3:30 PM,408 (011211049-0112230599)                                                                                                                                                                                                                       409 (0112230665-0112310594)
BSCSE,EEE 2113,Electrical Circuits,I,MSTR,"March 14, 2024",1:45 PM - 3:30 PM,410 (011192050-0112230882)                                                                                                                                                                                                                       411 (0112230922-0112310575)
BSCSE,EEE 2113,Electrical Circuits,J,AbHn,"March 14, 2024",1:45 PM - 3:30 PM,423 (011213051-0112230542)                                                                                                                                                                                                                       425 (0112230693-0112310466)
BSCSE,EEE 2113,Electrical Circuits,K,JHE,"March 14, 2024",1:45 PM - 3:30 PM,428 (011202118-0112230673)                                                                                                                                                                                                                       429 (0112230677-0112320001)
BSCSE,EEE 2113,Electrical Circuits,L,Abtahi Ahmed,"March 14, 2024",1:45 PM - 3:30 PM,431 (011202283-0112230785)                                                                                                                                                                                                                       432 (0112230921-0112331094)
BSCSE,EEE 2123,Electronics,B,TY,"March 14, 2024",1:45 PM - 3:30 PM,410 (011191263-011221232)                                                                                                                                                                                                                       411 (011221252-0112231036)
BSCSE,EEE 2123,Electronics,C,RBR,"March 14, 2024",1:45 PM - 3:30 PM,423 (011183005-011221126)                                                                                                                                                                                                                       425 (011221215-0112230638)
BSCSE,EEE 2123,Electronics,D,MdZA,"March 14, 2024",1:45 PM - 3:30 PM,329 (011183016-011221103)                                                                                                                                                                                                                       330 (011221192-011222294)
BSCSE,EEE 2123,Electronics,F,RBR,"March 14, 2024",1:45 PM - 3:30 PM,401 (011183077-0112230958)
BSCSE,CSE 4891/CSE 491,Data Mining,A,RtAm,"March 16, 2024",9:00 AM - 10:45 AM,402 (011163015-011201369)                                                                                                                                                                                                                       403 (011201379-011221489)
BSCSE,PSY 101/PSY 2101,Psychology,A,MRM,"March 16, 2024",9:00 AM - 10:45 AM,305 (011153072-0112230306)                                                                                                                                                                                                                       306 (0112230315-0152410063)
BSCSE,CSE 2215,Data Structure and Algorithms I,A,IMK,"March 16, 2024",11:15 AM - 1:00 PM,306 (011191147-0112231022)                                                                                                                                                                                                                       307 (0112231028-0112310537)
BSCSE,CSE 2215,Data Structure/Data Structure and Algorithms I,B,MdShA,"March 16, 2024",11:15 AM - 1:00 PM,411 (011172150-0112230487)                                                                                                                                                                                                                       423 (0112230488-0112310120)
BSCSE,CSE 2215,Data Structure and Algorithms I,C,FdAR,"March 16, 2024",11:15 AM - 1:00 PM,308 (011193036-0112230339)                                                                                                                                                                                                                       309 (0112230345-0112310567)
BSCSE,CSE 2215,Data Structure and Algorithms I,D,RRK,"March 16, 2024",11:15 AM - 1:00 PM,322 (011201054-0112230435)                                                                                                                                                                                                                       323 (0112230445-0112310481)
BSCSE,CSE 2215,Data Structure and Algorithms I,E,FdAR,"March 16, 2024",11:15 AM - 1:00 PM,324 (011192145-0112230406)                                                                                                                                                                                                                       325 (0112230418-0112310347)
BSCSE,CSE 2215,Data Structure/Data Structure and Algorithms I,F,MiBa,"March 16, 2024",11:15 AM - 1:00 PM,425 (011162018-0112230202)                                                                                                                                                                                                                       428 (0112230354-0112310203)
BSCSE,CSE 2215,Data Structure and Algorithms I,G,ATR,"March 16, 2024",11:15 AM - 1:00 PM,328 (011212031-0112230294)                                                                                                                                                                                                                       329 (0112230295-0112310446)
BSCSE,CSE 2215,Data Structure and Algorithms I,H,MiBa,"March 16, 2024",11:15 AM - 1:00 PM,330 (011192056-0112230291)                                                                                                                                                                                                                       401 (0112230346-0112310478)
BSCSE,CSE 2215,Data Structure and Algorithms I,I,SaIs,"March 16, 2024",11:15 AM - 1:00 PM,402 (011191246-0112230417)                                                                                                                                                                                                                       403 (0112230420-0112310578)
BSCSE,CSE 2215,Data Structure and Algorithms I,J,MMAS,"March 16, 2024",11:15 AM - 1:00 PM,404 (011221163-0112310051)
BSCSE,CSE 2215,Data Structure and Algorithms I,K,UR,"March 16, 2024",11:15 AM - 1:00 PM,405 (011183102-0112230636)                                                                                                                                                                                                                       406 (0112230646-0112310472)
BSCSE,CSE 2215,Data Structure and Algorithms I,L,MdRIm,"March 16, 2024",11:15 AM - 1:00 PM,407 (011191109-0112230233)                                                                                                                                                                                                                       408 (0112230246-0112310439)
BSCSE,CSE 2215,Data Structure and Algorithms I,M,RRK,"March 16, 2024",11:15 AM - 1:00 PM,409 (011201091-0112230514)                                                                                                                                                                                                                       410 (0112230533-0112310530)
BSCSE,CSE 4945,UI: Concepts and Design,A,IAb,"March 16, 2024",11:15 AM - 1:00 PM,305 (011183050-011201222)                                                                                                                                                                                                                       306 (011201224-011222233)
BSCSE,CSE 4495,Software Testing and Quality Assurance,A,MoI,"March 16, 2024",1:45 PM - 3:30 PM,306 (011192050-011201148)                                                                                                                                                                                                                       307 (011201171-011202301)
BSCSE,CSE 4495,Software Testing and Quality Assurance,B,MoI,"March 16, 2024",1:45 PM - 3:30 PM,308 (011191047-011202249)
BSCSE,CSE 483/CSE 4883,Digital Image Processing,B,RaR,"March 16, 2024",1:45 PM - 3:30 PM,307 (011162087-011222315)
BSCSE,CSE 4883,Digital Image Processing,A,RaR,"March 16, 2024",1:45 PM - 3:30 PM,308 (011191096-011201367)                                                                                                                                                                                                                       309 (011201375-011221362)
BSCSE,PHY 105/PHY 2105,Physics,A,MASn,"March 16, 2024",1:45 PM - 3:30 PM,329 (011202310-0112230585)                                                                                                                                                                                                                       330 (0112230616-015222004)
BSCSE,PHY 105/PHY 2105,Physics,B,MAn,"March 16, 2024",1:45 PM - 3:30 PM,401 (011211038-0112310102)                                                                                                                                                                                                                       402 (0112310108-0112410403)
BSCSE,PHY 105/PHY 2105,Physics,C,AyFz,"March 16, 2024",1:45 PM - 3:30 PM,403 (011201320-0112230407)                                                                                                                                                                                                                       404 (0112230426-0112330726)
BSCSE,PHY 105/PHY 2105,Physics,D,MAn,"March 16, 2024",1:45 PM - 3:30 PM,309 (011163013-0112310172)                                                                                                                                                                                                                       322 (0112310181-0112330931)
BSCSE,PHY 105/PHY 2105,Physics,E,MASn,"March 16, 2024",1:45 PM - 3:30 PM,405 (011193012-0112230873)                                                                                                                                                                                                                       406 (0112230880-0152410026)
BSCSE,PHY 105/PHY 2105,Physics,F,MASn,"March 16, 2024",1:45 PM - 3:30 PM,323 (011182081-0112310061)                                                                                                                                                                                                                       324 (0112310062-0152330115)
BSCSE,PHY 105/PHY 2105,Physics,G,TFR,"March 16, 2024",1:45 PM - 3:30 PM,407 (011213015-0112230338)                                                                                                                                                                                                                       408 (0112230360-0112331129)
BSCSE,PHY 105/PHY 2105,Physics,H,SaDa,"March 16, 2024",1:45 PM - 3:30 PM,409 (011193039-0112230699)                                                                                                                                                                                                                       410 (0112230712-0152320002)
BSCSE,PHY 105/PHY 2105,Physics,I,MASn,"March 16, 2024",1:45 PM - 3:30 PM,411 (011211019-0112310093)                                                                                                                                                                                                                       423 (0112310116-0112330226)
BSCSE,PHY 105/PHY 2105,Physics,J,ShAI,"March 16, 2024",1:45 PM - 3:30 PM,425 (011191109-0112310226)                                                                                                                                                                                                                       428 (0112310231-0112320238)
BSCSE,PHY 105/PHY 2105,Physics,K,FPB,"March 16, 2024",1:45 PM - 3:30 PM,325 (011182141-0112230598)                                                                                                                                                                                                                       328 (0112230762-0152330071)
BSCSE,PHY 105/PHY 2105,Physics,L,SaDa,"March 16, 2024",1:45 PM - 3:30 PM,429 (011193026-0112230729)                                                                                                                                                                                                                       431 (0112230899-0112331105)
BSCSE,PHY 105/PHY 2105,Physics,M,KKNA,"March 16, 2024",1:45 PM - 3:30 PM,432 (011222340-0112310412)                                                                                                                                                                                                                       601 (0112310413-0152330008)
BSDS,ENG 1011,English I,BA,AnAn,"March 09, 2024",9:00 AM - 10:45 AM,605 (0112330245-0152410017)                                                                                                                                                                                                                       630 (0152410018-0152410071)
BSDS,ENG 1011,English I,BB,FBM,"March 09, 2024",9:00 AM - 10:45 AM,631 (0112230854-0152410024)                                                                                                                                                                                                                       632 (0152410025-0152410070)
BSDS,ENG 1013,English II,BA,SaHn,"March 09, 2024",11:15 AM - 1:00 PM,401 (0112330067-0152330039)                                                                                                                                                                                                                       402 (0152330056-0152330150)
BSDS,ENG 1013,English II,BB,SaHn,"March 09, 2024",11:15 AM - 1:00 PM,403 (0112320053-0152330060)                                                                                                                                                                                                                       404 (0152330062-0152330154)
BSDS,ENG 1013,English II,BC,FBM,"March 09, 2024",11:15 AM - 1:00 PM,405 (0112320067-0152330082)                                                                                                                                                                                                                       406 (0152330088-0152330152)
BSDS,ENG 1013,English II,BD,ZHT,"March 09, 2024",11:15 AM - 1:00 PM,407 (011221468-0152330142)
BSDS,DS 1501,Programming for Data Science,BA,KBJ,"March 12, 2024",11:15 AM - 1:00 PM,325 (0152230002-0152410010)                                                                                                                                                                                                                       328 (0152410011-0152410057)
BSDS,DS 1501,Programming for Data Science,BB,SMTT,"March 12, 2024",11:15 AM - 1:00 PM,329 (015222004-0152410028)                                                                                                                                                                                                                       330 (0152410029-0152410063)
BSDS,DS 1501,Programming for Data Science,BC,MdTH,"March 12, 2024",11:15 AM - 1:00 PM,401 (015221002-0152410071)
BSDS,DS 1115,Object Oriented Programming for Data Science,BA,SMTT,"March 13, 2024",1:45 PM - 3:30 PM,402 (015222001-0152330153)
BSDS,DS 1115,Object Oriented Programming for Data Science,BB,SS,"March 13, 2024",1:45 PM - 3:30 PM,403 (015221001-0152330048)                                                                                                                                                                                                                       404 (0152330049-0152330154)
BSDS,DS 1115,Object Oriented Programming for Data Science,BC,MdARa,"March 13, 2024",1:45 PM - 3:30 PM,405 (0152310004-0152330088)                                                                                                                                                                                                                       406 (0152330090-0152330145)
BSDS,BDS 1201,History of the Emergence of Bangladesh,BA,MAbA,"March 14, 2024",9:00 AM - 10:45 AM,428 (0112320080-0152410008)                                                                                                                                                                                                                       429 (0152410009-0152410068)
BSDS,BDS 1201,History of the Emergence of Bangladesh,BB,MD,"March 14, 2024",9:00 AM - 10:45 AM,431 (0112410379-0152410027)                                                                                                                                                                                                                       432 (0152410028-0152410062)
BSDS,MATH 1151,Fundamental Calculus,BA,MUn,"March 14, 2024",11:15 AM - 1:00 PM,601 (011221438-0152330039)                                                                                                                                                                                                                       602 (0152330040-0152330153)
BSDS,MATH 1151,Fundamental Calculus,BB,AkAd,"March 14, 2024",11:15 AM - 1:00 PM,603 (0112230270-0152330055)                                                                                                                                                                                                                       604 (0152330058-0152330154)
BSDS,MATH 1151,Fundamental Calculus,BC,AkAd,"March 14, 2024",11:15 AM - 1:00 PM,605 (011213101-0152330081)                                                                                                                                                                                                                       630 (0152330082-0152410012)
BSDS,MATH 1151,Fundamental Calculus,BD,MUn,"March 14, 2024",11:15 AM - 1:00 PM,631 (0112230443-0112330700)                                                                                                                                                                                                                       632 (0112330786-0152330143)
BSEEE,EEE 255/EEE 3303,"Probability and Random Signal Analysis/Probability, Statistics and Random Variables",A,HAS,"March 09, 2024",9:00 AM - 10:45 AM,306 (021163019-021202028)                                                                                                                                                                                                                       307 (021211020-0212310077)
BSEEE,ENG 1011,English I,P,SaAr,"March 09, 2024",9:00 AM - 10:45 AM,701 (0112410490-0212410052)
BSEEE,ENG 1011,English I,Q,AnAn,"March 09, 2024",9:00 AM - 10:45 AM,702 (011221029-0212410022)                                                                                                                                                                                                                       703 (0212410023-0212410049)
BSEEE,ECO 2101/ECO 213,Economics,C,SCT,"March 09, 2024",11:15 AM - 1:00 PM,631 (021193005-0212230062)
BSEEE,ECO 2101/ECO 213/ECO 4101,Economics,D,MSS,"March 09, 2024",11:15 AM - 1:00 PM,632 (011183095-021212007)                                                                                                                                                                                                                       701 (021212012-0212230083)
BSEEE,EEE 305/EEE 3205,Power System,A,SMLK,"March 09, 2024",11:15 AM - 1:00 PM,702 (021131165-021201006)                                                                                                                                                                                                                       703 (021201028-0212320027)
BSEEE,ENG 1013,English II,P,SaAn,"March 09, 2024",11:15 AM - 1:00 PM,408 (021222052-0212330159)
BSEEE,ENG 1013,English II,Q,SaAr,"March 09, 2024",11:15 AM - 1:00 PM,409 (0212230032-0212330165)
BSEEE,ENG 1013,English II,S,SaAn,"March 09, 2024",11:15 AM - 1:00 PM,410 (021213014-0212330081)                                                                                                                                                                                                                       411 (0212330082-0212330160)
BSEEE,ENG 1013/ENG 103,English II,T,SaAr,"March 09, 2024",11:15 AM - 1:00 PM,423 (021181107-0212330163)
BSEEE,EEE 105/EEE 2101,Electronics I,A,RaBr,"March 09, 2024",1:45 PM - 3:30 PM,324 (021201080-0212310034)                                                                                                                                                                                                                       325 (0212310035-0212330124)
BSEEE,EEE 105/EEE 2101,Electronics I,C,RaBr,"March 09, 2024",1:45 PM - 3:30 PM,328 (021201015-0212230042)                                                                                                                                                                                                                       329 (0212230061-0212320030)
BSEEE,EEE 401/EEE 4109,Control System,A,MKMR,"March 09, 2024",1:45 PM - 3:30 PM,325 (021131142-021192040)                                                                                                                                                                                                                       328 (021192041-021211014)
BSEEE,MAT 2109/MATH 201,Coordinate Geometry and Vector Analysis,A,TN,"March 09, 2024",1:45 PM - 3:30 PM,329 (021153011-021222021)                                                                                                                                                                                                                       330 (021222029-0212230127)
BSEEE,MAT 1103,Calculus II,A,TN,"March 10, 2024",9:00 AM - 10:45 AM,604 (021221080-0212330059)                                                                                                                                                                                                                       605 (0212330060-0212330159)
BSEEE,MAT 1103,Calculus II,B,NPn,"March 10, 2024",9:00 AM - 10:45 AM,630 (021213014-0212330164)
BSEEE,MAT 1103,Calculus II,E,TN,"March 10, 2024",9:00 AM - 10:45 AM,631 (021191020-0212330079)                                                                                                                                                                                                                       632 (0212330084-0212330165)
BSEEE,SOC 3101,"Society, Environment and Engineering Ethics",I,JJM,"March 10, 2024",9:00 AM - 10:45 AM,305 (021192032-021212021)                                                                                                                                                                                                                       306 (021212024-0212230104)
BSEEE,EEE 207/EEE 2103,Electronics II,A,RaBr,"March 10, 2024",11:15 AM - 1:00 PM,309 (021161098-0212310052)
BSEEE,EEE 207/EEE 2103,Electronics II,B,SdM,"March 10, 2024",11:15 AM - 1:00 PM,322 (021173038-0212230062)                                                                                                                                                                                                                       323 (0212230071-0212310076)
BSEEE,EEE 207/EEE 2103,Electronics II,C,SdM,"March 10, 2024",11:15 AM - 1:00 PM,324 (021193015-021222030)                                                                                                                                                                                                                       325 (021222038-0212310033)
BSEEE,IPE 3401/IPE 401/IPE 4101,Industrial and Operational Management/Industrial Management/Industrial Production Engineering,D,GKR,"March 10, 2024",11:15 AM - 1:00 PM,305 (011183104-0112230273)                                                                                                                                                                                                                       306 (0112230288-021212014)
BSEEE,EEE 203/EEE 2201,Energy Conversion I,A,HB,"March 10, 2024",1:45 PM - 3:30 PM,308 (021131142-021221001)                                                                                                                                                                                                                       309 (021221011-021222047)
BSEEE,EEE 205/EEE 2203,Energy Conversion II,A,IA,"March 11, 2024",9:00 AM - 10:45 AM,406 (021162038-021221007)                                                                                                                                                                                                                       407 (021221010-021222031)
BSEEE,MAT 1101/MATH 003,Calculus I/Elementary Calculus,A,AM,"March 11, 2024",9:00 AM - 10:45 AM,408 (021191060-0212330141)                                                                                                                                                                                                                       409 (0212330166-0212410049)
BSEEE,MAT 1101/MATH 003,Calculus I/Elementary Calculus,B,AM,"March 11, 2024",9:00 AM - 10:45 AM,410 (021183013-0212330118)                                                                                                                                                                                                                       411 (0212330123-0212410052)
BSEEE,EEE 3403/EEE 423,Microprocessor and Interfacing,A,SMLK,"March 11, 2024",11:15 AM - 1:00 PM,330 (021152028-021201061)                                                                                                                                                                                                                       401 (021201069-021213032)
BSEEE,PHY 1103,Physics II,A,SaDa,"March 11, 2024",11:15 AM - 1:00 PM,305 (021183008-0212310049)                                                                                                                                                                                                                       306 (0212310051-0212330008)
BSEEE,EEE 121/EEE 2401,Structured Programming Language,A,MKMR,"March 11, 2024",1:45 PM - 3:30 PM,329 (021192041-0212230031)                                                                                                                                                                                                                       330 (0212230033-0212230127)
BSEEE,EEE 121/EEE 2401,Structured Programming Language,B,BKM,"March 11, 2024",1:45 PM - 3:30 PM,409 (021201080-0212310021)
BSEEE,EEE 4213/EEE 473,Power Plant Engineering,A,MHC,"March 11, 2024",1:45 PM - 3:30 PM,305 (021103040-021203003)
BSEEE,EEE 1003/EEE 103,Electrical Circuits II,A,HB,"March 12, 2024",9:00 AM - 10:45 AM,324 (021161102-0212330155)
BSEEE,EEE 1003/EEE 103,Electrical Circuits II,C,MdZA,"March 12, 2024",9:00 AM - 10:45 AM,325 (021183004-0212330065)                                                                                                                                                                                                                       328 (0212330084-0212330163)
BSEEE,EEE 1003/EEE 103,Electrical Circuits II,D,MAf,"March 12, 2024",9:00 AM - 10:45 AM,329 (021221098-0212330045)                                                                                                                                                                                                                       330 (0212330047-0212330165)
BSEEE,EEE 303/EEE 3305,Engineering Electromagnetics,A,BKM,"March 12, 2024",9:00 AM - 10:45 AM,305 (021162038-021203013)                                                                                                                                                                                                                       306 (021211017-021221086)
BSEEE,CHE 2101/CHEM 101,Chemistry,A,MASq,"March 12, 2024",11:15 AM - 1:00 PM,402 (021183008-0212230053)                                                                                                                                                                                                                       403 (0212230064-0212310065)
BSEEE,EEE 307/EEE 3207,Power Electronics,A,IA,"March 12, 2024",11:15 AM - 1:00 PM,305 (021131142-021193019)                                                                                                                                                                                                                       306 (021201003-021211024)
BSEEE,EEE 2105/EEE 223,Digital Electronics,A,IBC,"March 12, 2024",1:45 PM - 3:30 PM,305 (021171016-021221031)                                                                                                                                                                                                                       306 (021221035-021222047)
BSEEE,EEE 1001/EEE 101,Electrical Circuits I,A,MRK,"March 13, 2024",9:00 AM - 10:45 AM,701 (021211027-0212330117)                                                                                                                                                                                                                       702 (0212330136-0212410049)
BSEEE,EEE 1001/EEE 101,Electrical Circuits I,B,MRK,"March 13, 2024",9:00 AM - 10:45 AM,703 (021183013-0212330110)                                                                                                                                                                                                                       706 (0212330114-0212410052)
BSEEE,EEE 301/EEE 3107,Electrical Properties of Materials,A,IBC,"March 13, 2024",9:00 AM - 10:45 AM,329 (021161102-021221015)                                                                                                                                                                                                                       330 (021221017-0212320027)
BSEEE,EEE 4117/EEE 435,Analog Integrated Circuits,A,IBC,"March 13, 2024",9:00 AM - 10:45 AM,401 (021153011-021211024)
BSEEE,EEE 309/EEE 3307,Communication Theory,A,BKM,"March 13, 2024",11:15 AM - 1:00 PM,601 (021131142-021213032)
BSEEE,MAT 2105,Linear Algebra and Differential Equations,A,NPn,"March 13, 2024",11:15 AM - 1:00 PM,602 (021183008-0212330008)
BSEEE,MAT 2105,Linear Algebra and Differential Equations,B,NPn,"March 13, 2024",11:15 AM - 1:00 PM,603 (021183004-0212320009)
BSEEE,EEE 4315/EEE 455,Digital Communication,A,RM,"March 13, 2024",1:45 PM - 3:30 PM,305 (021191050-021203013)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,P,TaIm,"March 14, 2024",9:00 AM - 10:45 AM,601 (0112230340-0212410003)                                                                                                                                                                                                                       602 (0212410004-0212410052)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,Q,TaIm,"March 14, 2024",9:00 AM - 10:45 AM,603 (0112330179-0212410018)                                                                                                                                                                                                                       604 (0212410020-0212410049)
BSEEE,EEE 311/EEE 3309,Digital Signal Processing,A,HAS,"March 14, 2024",9:00 AM - 10:45 AM,305 (021163019-021201045)                                                                                                                                                                                                                       306 (021201057-0212320027)
BSEEE,ACT 111/ACT 3101,Financial and Managerial Accounting,D,MdAHn,"March 14, 2024",11:15 AM - 1:00 PM,306 (021191014-021213041)                                                                                                                                                                                                                       307 (021221006-0212230076)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",A,AM,"March 14, 2024",11:15 AM - 1:00 PM,323 (021153011-021221085)                                                                                                                                                                                                                       308 (021222018-0212310041)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",B,TN,"March 14, 2024",11:15 AM - 1:00 PM,309 (021173038-0212230064)                                                                                                                                                                                                                       322 (0212230082-0212310076)
BSEEE,EEE 211/EEE 2301,Signals and Linear System/Signals and Linear Systems,A,RM,"March 14, 2024",1:45 PM - 3:30 PM,324 (021182023-021221050)                                                                                                                                                                                                                       325 (021221061-0212230062)
BSEEE,EEE 211/EEE 2301,Signals and Linear System/Signals and Linear Systems,B,RM,"March 14, 2024",1:45 PM - 3:30 PM,328 (021171021-0212230061)
BSEEE,PHY 101/PHY 1101,Physics I,A,MAn,"March 14, 2024",1:45 PM - 3:30 PM,403 (021191060-0212330090)                                                                                                                                                                                                                       404 (0212330097-0212330163)
BSEEE,PHY 101/PHY 1101,Physics I,B,GMB,"March 14, 2024",1:45 PM - 3:30 PM,408 (021182018-0212330068)                                                                                                                                                                                                                       402 (0212330073-0212330164)
BSEEE,PHY 101/PHY 1101,Physics I,C,GMB,"March 14, 2024",1:45 PM - 3:30 PM,305 (0212320030-0212330158)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,A,ShAz,"March 09, 2024",9:00 AM - 10:45 AM,201 (111163108-1142320006)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,B,MA,"March 09, 2024",9:00 AM - 10:45 AM,202 (111193050-1112310013)                                                                                                                                                                                                                       203 (1112310020-114212002)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,C,MA,"March 09, 2024",9:00 AM - 10:45 AM,204 (111161188-1112230160)                                                                                                                                                                                                                       205 (1112230163-1142320004)
BBA,ENG 1011,English I,A,SaAr,"March 09, 2024",9:00 AM - 10:45 AM,202 (111211032-1112410061)                                                                                                                                                                                                                       203 (1112410064-1142410016)
BBA,ENG 1011,English I,B,ChMR,"March 09, 2024",9:00 AM - 10:45 AM,204 (1112320006-1112410074)                                                                                                                                                                                                                       205 (1112410077-1142410014)
BBA,ENG 1011,English I,C,SaAn,"March 09, 2024",9:00 AM - 10:45 AM,206 (111213106-1112410132)                                                                                                                                                                                                                       207 (1112410134-1212410020)
BBA,ENG 1011,English I,D,KnGn,"March 09, 2024",9:00 AM - 10:45 AM,208 (1112320008-1112410110)                                                                                                                                                                                                                       209 (1112410117-1142410018)
BBA,MGT 3224/MGT 4132,Operations Management/Production and Operations Management,A,NHMS,"March 09, 2024",9:00 AM - 10:45 AM,206 (111171276-111212033)                                                                                                                                                                                                                       207 (111212054-121211006)
BBA,MGT 3224/MGT 4132,Operations Management/Production and Operations Management,B,MSna,"March 09, 2024",9:00 AM - 10:45 AM,208 (111162027-111213056)                                                                                                                                                                                                                       209 (111213060-121221020)
BBA,ENG 1013,English II,A,MarHn,"March 09, 2024",11:15 AM - 1:00 PM,210 (111211078-1112330182)                                                                                                                                                                                                                       211 (1112330189-1212330039)
BBA,ENG 1013,English II,B,ChMR,"March 09, 2024",11:15 AM - 1:00 PM,222 (1112320096-1112330130)                                                                                                                                                                                                                       223 (1112330132-1142330029)
BBA,ENG 1013,English II,C,MKH,"March 09, 2024",11:15 AM - 1:00 PM,224 (1112230038-1112330177)                                                                                                                                                                                                                       225 (1112330197-1212330037)
BBA,ENG 1013,English II,D,SaAr,"March 09, 2024",11:15 AM - 1:00 PM,"228 (1112230085-1112330121)
201 ( 1112330122-1142330022)"
BBA,ENG 1013,English II,E,SSh,"March 09, 2024",11:15 AM - 1:00 PM,202 (111213077-1112330135)                                                                                                                                                                                                                       203 (1112330141-1212320009)
BBA,ENG 1013/ENG 1207,English II/Intensive English II,F,MKH,"March 09, 2024",11:15 AM - 1:00 PM,204 (111201135-1112330092)                                                                                                                                                                                                                       205 (1112330102-1142330030)
BBA,MKT 4204,Strategic Marketing,A,KA,"March 09, 2024",11:15 AM - 1:00 PM,206 (111181108-111201078)                                                                                                                                                                                                                       207 (111201096-111203022)
BBA,MKT 4204,Strategic Marketing,B,KA,"March 09, 2024",11:15 AM - 1:00 PM,208 (111143295-111201020)                                                                                                                                                                                                                       209 (111201033-111203014)
BBA,MIS 4181,System Analysis & Design,A,AIK,"March 09, 2024",1:45 PM - 3:30 PM,Computer Lab 1 (0226) (111182016-111211062)
BBA,MGT 2318,Organizational Behavior,A,SK,"March 10, 2024",9:00 AM - 10:45 AM,202 (111172029-1112310140)
BBA,MGT 2318,Organizational Behavior,B,SK,"March 10, 2024",9:00 AM - 10:45 AM,203 (111161100-1112230024)                                                                                                                                                                                                                       204 (1112230037-1112310159)
